municipality_key,municipality,area,population
07235019,Ensch,6.83,474
15083060,Beendorf,6.83,834
07131084,Wimbach,6.84,445
09574150,Reichenschwand,6.84,2385
16061048,Hohengandern,6.84,577
16074021,Freienorla,6.84,328
07141097,Niederwallmenach,6.85,417
07336096,Steinbach am Glan,6.85,873
16074059,Mörsdorf,6.85,563
03462009,Nenndorf,6.86,784
07140058,Horn,6.86,341
07231033,Flußbach,6.86,429
07235025,Fisch,6.86,415
08436053,Königseggwald,6.86,694
09478144,Marktzeuln; M,6.86,1573
16061098,Volkerode,6.86,237
01053129,Wentorf bei Hamburg,6.87,13366
07132073,Nauroth,6.87,1174
07331044,Mauchenheim,6.87,979
07141072,Kestert,6.88,580
07340049,Spirkelbach,6.88,675
09675162,Rüdenhausen; M,6.88,901
13073103,Wustrow; Ostseebad,6.88,1054
13076067,Karenz,6.88,219
01056046,Seeth-Ekholt,6.89,906
16076008,Brahmenau,6.89,902
01051079,Norddeich,6.9,421
01053061,Kastorf,6.9,1157
07138014,Dürrholz,6.9,1307
07138050,Niederwambach,6.9,456
07333042,Lohnsfeld,6.9,936
07340209,Großbundenbach,6.9,338
16066025,Friedelshausen,6.9,305
16075124,Wernburg,6.9,602
01058083,Hütten,6.91,221
01061012,Blomesche Wildnis,6.91,636
07138075,Vettelschoß,6.91,3592
07138061,Rengsdorf,6.91,2816
07337011,Böbingen,6.91,760
01051002,Arkebek,6.92,220
07140076,Külz (Hunsrück),6.92,472
07233219,Kerschenbach,6.92,200
07339038,Münster-Sarmsheim,6.92,3049
01053053,Hohenhorn,6.93,556
07232086,Nattenheim,6.93,600
08116018,Erkenbrechtsweiler,6.93,2167
13073031,Göhren; Ostseebad,6.93,1389
03255028,Lüerdissen,6.94,392
07131059,Oberdürenbach,6.94,662
07141139,Winden,6.94,725
07333501,Zellertal,6.94,1127
08426118,Tiefenbach,6.94,525
01051089,Quickborn,6.95,174
03251023,Lemförde; Flecken,6.95,3359
13072076,Nustrow,6.95,159
16068062,Wundersleben,6.95,649
16074084,Schleifreisen,6.95,418
07235001,Aach,6.96,1142
07340047,Schwanheim,6.96,591
01061078,Nutteln,6.97,256
07133063,Meckenbach,6.97,363
07133205,Schwarzerden,6.97,230
07137096,Saffig,6.97,2190
07141038,Eppenrod,6.98,729
07232230,Großlangenfeld,6.98,113
07339001,Appenheim,6.98,1403
09678178,Sennfeld,6.98,4578
07138034,Kleinmaischeid,6.99,1330
07140018,Braunshorn,6.99,636
09179118,Eichenau,6.99,11722
16064074,Südeichsfeld,60.02,6488
05766060,Schieder-Schwalenberg; Stadt,60.04,8308
03460008,Steinfeld (Oldenburg),60.05,10316
05162028,Rommerskirchen,60.08,13377
09276121,Frauenau,60.1,2675
03157008,Wendeburg,60.15,10526
09780137,Rettenberg,60.15,4521
09780128,Oy-Mittelberg,60.17,4628
09675174,Volkach; St,60.19,8782
03254026,Nordstemmen,60.22,12090
09676139,Miltenberg; St,60.25,9359
09273111,Abensberg; St,60.26,14284
03257035,Stadthagen; Stadt,60.27,22210
03256026,Rodewald,60.29,2571
12070236,Lanz,60.35,696
03251047,Weyhe,60.36,31162
09377157,Waldershof; St,60.37,4204
05978032,Selm; Stadt,60.41,25983
06631023,Tann (Rhön); Stadt,60.45,4411
09372124,Eschlkam; M,60.47,3353
13076034,Dömitz; Stadt,60.57,2991
16067072,Waltershausen; Stadt,60.62,12664
16072023,Frankenblick,60.65,5663
09275138,Ortenburg; M,60.74,7403
09278167,Oberschneiding,60.77,3252
15083320,Hötensleben,60.84,3567
09575145,Markt Erlbach; M,60.89,5685
14628380,Stolpen; Stadt,60.89,5540
12060024,Biesenthal; Stadt,60.92,6101
05154056,Uedem,60.93,8362
09675117,Dettelbach; St,60.94,7220
14625640,Wittichenau / Kulow; Stadt,61.02,5699
09183129,Neumarkt-Sankt Veit; St,61.07,6389
09674187,Rauhenebrach,61.07,2833
16062062,Hohenstein,61.09,2066
09189142,Schnaitsee,61.14,3735
14524030,Crimmitschau; Stadt,61.15,18227
05166004,Brüggen; Burggemeinde,61.2,15907
06632009,Heringen (Werra); Stadt,61.2,7100
08128061,Königheim,61.21,2982
09575153,Neustadt a.d.Aisch; St,61.21,13319
10044114,Rehlingen-Siersburg,61.24,14343
03254022,Holle,61.25,7075
08415091,Sonnenbühl,61.25,7075
05370020,Hückelhoven; Stadt,61.27,40712
14627200,Priestewitz,61.29,3139
05154004,Bedburg-Hau,61.31,13033
03360024,Suhlendorf,61.33,2408
07317000,Pirmasens; Stadt,61.35,40054
06437006,Erbach; Kreisstadt,61.52,13818
09273147,Mainburg; St,61.54,15165
12066008,Altdöbern,61.54,2378
06634006,Gilserberg,61.55,2932
09674163,Knetzgau,61.57,6497
14522210,Großschirma; Stadt,61.63,5531
08415090,Hohenstein,61.71,3734
13075144,Wolgast; Stadt,61.73,11890
08335075,Singen (Hohentwiel); Stadt,61.77,48587
08426070,Laupheim; Stadt,61.79,22595
16062063,Werther,61.8,3086
09188139,Starnberg; St,61.85,23453
09571115,Bechhofen; M,61.85,6038
09674164,Königsberg i.Bay.; St,61.88,3630
12073189,Gartz (Oder); Stadt,61.88,2442
09473151,Neustadt b.Coburg; GKSt,61.89,14951
08317034,Gengenbach; Stadt,61.9,10946
05382052,Ruppichteroth,61.96,10496
03252003,Bad Pyrmont; Stadt,61.99,19285
09274120,Bodenkirchen,61.99,5387
14625490,Radibor / Radwor,61.99,3117
08335080,Tengen; Stadt,62.03,4696
08326003,Bad Dürrheim; Stadt,62.08,13397
09678186,Üchtelhausen,62.12,3864
08326006,Bräunlingen; Stadt,62.14,5945
03257003,Auetal,62.15,6345
08435067,Deggenhausertal,62.15,4395
09172117,Bischofswiesen,62.15,7219
09372137,Bad Kötzting; St,62.15,7346
08225058,Mosbach; Stadt,62.16,23307
05382064,Swisttal,62.22,18527
09777159,Pfronten,62.22,8341
09571165,Heilsbronn; St,62.23,9825
03359028,Jork,62.24,12085
09277149,Triftern; M,62.24,5242
13075055,Jatznick,62.24,2232
08336045,Kandern; Stadt,62.26,8348
12061344,Münchehofe,62.32,478
09376144,Nabburg; St,62.36,6224
09376151,Oberviechtach; St,62.42,4929
09371116,Birgland,62.43,1825
03401000,Delmenhorst; Stadt,62.45,77522
09661000,Aschaffenburg,62.45,71381
14729050,Borna; Stadt,62.45,19031
09276144,Viechtach; St,62.46,8379
09274134,Geisenhausen; M,62.5,7410
14626300,Markersdorf,62.54,3852
03359002,Ahlerstedt,62.56,5545
08127025,Gaildorf; Stadt,62.59,12268
14626450,Reichenbach/O.L.; Stadt,62.64,4862
06533008,Hünfelden,62.69,9717
08435052,Salem,62.69,11923
09185127,Ehekirchen,62.78,3890
08336069,Rheinfelden (Baden); Stadt,62.84,33045
05566004,Altenberge,62.96,10371
15085190,Ilsenburg (Harz); Stadt,62.97,9497
05374008,Engelskirchen,63.03,19293
16073111,Unterwellenborn,63.05,8320
06634014,Melsungen; Stadt,63.09,13695
08235046,Nagold; Stadt,63.1,22635
05170020,Kamp-Lintfort; Stadt,63.14,37847
03351023,Wietze,63.26,8642
06636003,Eschwege; Kreisstadt,63.26,19278
03256029,Steimbke,63.28,2428
09763000,Kempten (Allgäu),63.28,69053
08425039,Erbach; Stadt,63.29,13797
05374044,Waldbröl; Stadt,63.32,19618
12073569,Temmen-Ringenwalde,63.32,508
09563000,Fürth,63.35,129122
08415034,Hayingen; Stadt,63.37,2174
13075139,Vogelsang-Warsin,63.37,355
14522460,Penig; Stadt,63.37,8578
09575165,Sugenheim; M,63.38,2357
07131007,Bad Neuenahr-Ahrweiler; Stadt,63.39,26550
08426100,Rot an der Rot,63.41,4576
09371150,Schnaittenbach; St,63.41,4175
03361009,Oyten,63.43,16085
14626600,Weißwasser/O.L.; Stadt / Běła Woda,63.43,15255
05358048,Niederzier,63.46,14180
05974008,Bad Sassendorf,63.46,12294
12067120,Eisenhüttenstadt; Stadt,63.47,22919
12073396,Milmersdorf,63.56,1436
13073012,Born a. Darß,63.56,1153
09679170,Ochsenfurt; St,63.57,11263
15090245,Hohenberg-Krusemark,63.57,1194
09678181,Stadtlauringen; M,63.61,4083
14627110,Lampertswalde,63.65,2492
12061164,Golßen; Stadt,63.68,2484
03159007,Bovenden; Flecken,63.7,13972
03358008,Bad Fallingbostel; Stadt,63.7,12209
09272120,Grafenau; St,63.73,8151
06632019,Schenklengsfeld,63.75,4303
06532012,Herborn; Stadt,63.76,20520
03353029,Rosengarten,63.79,13627
03454057,Werlte; Stadt,63.81,10259
14625300,Laußnitz,63.81,1845
09676131,Kirchzell; M,63.82,2198
06632001,Alheim,63.84,4833
06439006,Hohenstein,63.86,6135
09571135,Dietenhofen; M,63.93,5613
15081135,Gardelegen; Hansestadt,633.23,21980
09190154,Steingaden,64.04,2921
13071025,Carpin,64.11,850
14523310,Pausa-Mühltroff; Stadt,64.13,4801
06632015,Niederaula; Marktgemeinde,64.16,5255
09477157,Thurnau; M,64.18,4078
12073458,Randowtal,64.19,888
09773117,Bissingen; M,64.2,3686
10044112,Lebach; Stadt,64.21,18694
15083030,Angern,64.21,1960
14521710,Zwönitz; Stadt,64.24,11836
01055007,Bosau,64.25,3409
09374137,Moosbach; M,64.3,2370
09577158,Pappenheim; St,64.32,3918
05762024,Marienmünster; Stadt,64.36,4900
05162022,Meerbusch; Stadt,64.4,56855
07233026,Gerolstein; Stadt,64.43,7710
03354015,Lemgow,64.48,1396
03256022,Nienburg (Weser); Stadt,64.53,31570
08237002,Alpirsbach; Stadt,64.56,6198
08415971,Gutsbezirk Münsingen; gemeindefreies Gebiet,64.63,0
14628190,Hohnstein; Stadt,64.64,3230
08126011,Bretzfeld,64.68,12492
09371156,Vilseck; St,64.69,6540
06635004,Battenberg (Eder); Stadt,64.71,5427
09177133,Oberding,64.72,6472
13076048,Goldberg; Stadt,64.72,3368
12068109,Dreetz,64.75,1148
06632014,Neuenstein,64.8,3059
05770004,Bad Oeynhausen; Stadt,64.83,48803
09173145,Wackersberg,64.83,3603
09472127,Creußen; St,64.87,5026
09371132,Kastl; M,64.88,2546
03256032,Stolzenau,64.91,7537
13073060,Niepars,64.95,2532
05358012,Heimbach; Stadt,64.96,4262
08426097,Riedlingen; Stadt,64.96,10741
08216015,Gaggenau; Stadt,65.01,30059
05358044,Nideggen; Stadt,65.04,10204
05770020,Lübbecke; Stadt,65.04,25674
06438011,Rodgau; Stadt,65.04,45847
06631002,Burghaun; Marktgemeinde,65.04,6356
09373113,Berg b.Neumarkt i.d.OPf.,65.12,7961
09276138,Regen; St,65.14,10868
09780144,Weitnau; M,65.19,5360
01051011,Brunsbüttel; Stadt,65.21,12381
03459025,Menslage,65.23,2491
08317001,Achern; Stadt,65.24,25776
15090485,Schollene,65.33,1104
05958020,Hallenberg; Stadt,65.35,4481
12069470,Planebruch,65.39,1024
13072026,Dobbin-Linstow,65.39,508
05358036,Linnich; Stadt,65.43,12835
12068280,Lindow (Mark); Stadt,65.47,2991
03153002,Bad Harzburg; Stadt,65.52,21754
06535018,Ulrichstein; Stadt,65.61,2926
05382028,Lohmar; Stadt,65.62,30452
14522150,Frankenberg/Sa.; Stadt; Garnisonsstadt,65.62,13724
14524300,Werdau; Stadt,65.62,20381
13074008,Bobitz,65.64,2517
06535004,Freiensteinau,65.66,3114
08115021,Herrenberg; Stadt,65.7,31918
12068425,Temnitzquell,65.75,803
03361013,Thedinghausen,65.79,8145
03453010,Lindern (Oldenburg),65.8,4948
09261000,Landshut,65.83,73150
12064371,Oderaue,65.91,1604
13073027,Garz/Rügen; Stadt,65.91,2254
09376150,Wernberg-Köblitz; M,66.06,5661
05366024,Kall,66.07,10987
05562008,Datteln; Stadt,66.1,34876
05362016,Elsdorf; Stadt,66.17,21745
12073225,Gramzow,66.2,1772
05358052,Nörvenich,66.21,10816
03355029,Rehlingen,66.25,745
06634017,Neukirchen; Stadt,66.25,6906
15090310,Klietz,66.25,1819
03459002,Ankum,66.3,7768
06633018,Naumburg; Stadt,66.32,5003
08315084,Oberried,66.32,2833
09374149,Pressath; St,66.34,4267
08417031,Hechingen; Stadt,66.41,19156
03159029,Rosdorf,66.44,11941
05562032,Recklinghausen; Stadt,66.5,110714
09277119,Falkenberg,66.5,3852
09377158,Waldsassen; St,66.53,6643
12063056,Dallgow-Döberitz,66.55,10415
14627130,Lommatzsch; Stadt,66.63,4788
09372154,Rötz; St,66.67,3337
14625020,Bautzen / Budyšin; Stadt,66.67,37838
13073070,Putbus; Stadt,66.69,4499
03154028,Helmstedt; Stadt,66.74,25325
14626610,Zittau; Stadt,66.75,24517
03459009,Berge,66.78,3587
06636010,Ringgau,66.81,2875
10046115,Nonnweiler,66.81,8458
03354023,Trebel,66.85,980
06432002,Babenhausen; Stadt,66.85,16920
09462000,Bayreuth,66.89,73909
16062064,Heringen/Helme; Stadt,66.91,4698
13074017,Dassow; Stadt,66.97,4065
09476145,Kronach; St,66.98,16788
06439015,Taunusstein; Stadt,67.02,30221
09372126,Furth im Wald; St,67.06,8921
05166020,Niederkrüchten,67.07,15075
10041519,Völklingen; Stadt,67.1,39428
05966008,Drolshagen; Stadt,67.11,11618
01055043,Wangels,67.12,2224
03241013,Pattensen; Stadt,67.13,14525
15090008,Altmärkische Wische,67.15,840
03254005,Bad Salzdetfurth; Stadt,67.2,13266
05378012,Kürten,67.29,19832
09575121,Emskirchen; M,67.29,6076
06534017,Rauschenberg; Stadt,67.32,4402
14523365,Rosenbach/Vogtl.,67.34,4056
03151018,Müden (Aller),67.37,5264
09371126,Hahnbach; M,67.38,4971
06532010,Greifenstein,67.4,6546
09374129,Kirchenthumbach; M,67.42,3225
06635020,Volkmarsen; Stadt,67.47,6736
05754036,Schloß Holte-Stukenbrock; Stadt,67.52,27120
14626110,Görlitz; Stadt,67.53,55519
13076060,Hagenow; Stadt,67.54,12146
13072058,Kröpelin; Stadt,67.55,4811
09377116,Erbendorf; St,67.56,5022
09263000,Straubing,67.59,47854
06435012,Gründau,67.6,14653
09673149,Oberelsbach; M,67.65,2658
05962016,Hemer; Stadt,67.66,33708
09772131,Dinkelscherben; M,67.66,6557
05170024,Moers; Stadt,67.68,103725
09673117,Bischofsheim i.d.Rhön; St,67.7,4751
13076128,Sternberg; Stadt,67.7,4031
08315130,Münstertal/Schwarzwald,67.74,5108
08126066,Öhringen; Stadt,67.79,25049
05166036,Willich; Stadt,67.8,50133
15090285,Kamern,67.92,1212
08336081,Schopfheim; Stadt,67.93,19922
12064472,Strausberg; Stadt,67.94,27119
12069696,Ziesar; Stadt,67.95,2514
08317145,Wolfach; Stadt,67.98,5690
03361001,Achim; Stadt,68.06,32379
08136075,Unterschneidheim,68.07,4797
09779194,Nördlingen; GKSt,68.09,20644
09571226,Windsbach; St,68.12,6153
15090631,Wust-Fischbeck,68.23,1221
09274141,Hohenthann,68.24,4229
03359031,Kutenholz,68.25,4629
09373160,Seubersdorf i.d.OPf.,68.28,5254
14730360,Zschepplin,68.36,2866
09174131,Markt Indersdorf; M,68.4,10523
05358056,Titz,68.51,8569
08119001,Alfdorf,68.52,7139
09772223,Zusmarshausen; M,68.6,6465
14730170,Liebschützberg,68.67,2957
12069397,Michendorf,68.69,13618
13072111,Walkendorf,68.7,893
16066023,Floh-Seligenthal,68.71,5866
09478120,Ebensfeld; M,68.72,5559
05770036,Preußisch Oldendorf; Stadt,68.76,12375
09475154,Münchberg; St,68.78,10049
03455015,Schortens; Stadt,68.79,20590
05166012,Kempen; Stadt,68.8,34562
05554052,Schöppingen,68.81,6623
09277113,Bad Birnbach; M,68.83,5803
09274184,Vilsbiburg; St,68.84,12325
09275141,Pocking; St,68.86,16223
05378024,Overath; Stadt,68.88,27148
03257009,Bückeburg; Stadt,68.9,19336
09472199,Weidenberg; M,68.9,5786
12066285,Schipkau,68.94,6576
09187179,Tuntenhausen,68.98,7315
12061192,Groß Köris,69.02,2366
05570024,Everswinkel,69.06,9634
14523200,Markneukirchen; Stadt,69.06,7261
01055028,Malente,69.07,10851
08317089,Oberkirch; Stadt,69.1,19929
09672117,Burkardroth; M,69.15,7451
14730050,Cavertitz,69.16,2194
07134005,Baumholder; Stadt,69.19,4444
13072010,Behren-Lübchin,69.19,946
12067336,Müllrose; Stadt,69.23,4660
08128115,Tauberbischofsheim; Stadt,69.29,13238
03452007,Großheide,69.32,8699
09779186,Monheim; St,69.33,5341
06633025,Trendelburg; Stadt,69.37,4826
13071071,Kargow,69.4,684
13072112,Wardow,69.4,1309
16062005,Ellrich; Stadt,69.41,5391
05554024,Heek,69.43,8628
08315102,Schluchsee,69.43,2505
05958008,Bestwig,69.46,10556
09673141,Bad Königshofen i.Grabfeld; St,69.51,5964
13071176,Südmüritz,69.52,874
09262000,Passau,69.56,53093
16067029,Gotha; Stadt,69.58,45099
03157002,Hohenhameln,69.59,9401
05754012,Halle (Westf.); Stadt,69.7,21574
05382048,Rheinbach; Stadt,69.72,26831
08335079,Stockach; Stadt,69.73,17118
16063104,Amt Creuzburg; Stadt,69.73,4658
12064482,Vierlinden,69.74,1500
08336087,Todtnau; Stadt,69.75,4804
08425071,Laichingen; Stadt,69.83,12118
08317065,Lahr/Schwarzwald; Stadt,69.84,47891
08127103,Frankenhardt,69.86,4924
05382016,Eitorf,69.9,18751
09672114,Bad Kissingen; GKSt,69.92,22619
08435016,Friedrichshafen; Stadt,69.93,61561
01051022,Dingen,7.01,632
01054042,Hattstedt,7.01,2609
01051045,Hellschen-Heringsand-Unterschaar,7.02,168
03256008,Gandesbergen,7.02,522
03359032,Mittelnkirchen,7.02,1110
07335202,Langwieden,7.02,268
09778205,Ungerhausen,7.02,1124
07332007,Carlsberg,7.03,3527
07340228,Winterbach (Pfalz),7.03,502
07336046,Horschbach,7.04,230
07336052,Konken,7.04,832
16074005,Bobeck,7.04,272
07232064,Karlshausen,7.05,414
07232125,Sülm,7.05,428
07336107,Matzenbach,7.05,618
09671148,Rothenbuch,7.05,1759
01054142,Uphusum,7.06,340
07141121,Sankt Goarshausen; Loreleystadt; Stadt,7.06,1288
07232063,Irrel,7.06,1691
15088340,Schraplau; Stadt,7.06,1093
07132026,Emmerzhausen,7.07,654
07140075,Kratzenburg,7.07,396
07233043,Meisburg,7.07,227
07333067,Schiersfeld,7.07,223
09679124,Eibelstadt; St,7.07,3112
16063028,Frankenroda,7.07,315
16074091,Serba,7.07,701
01060077,Sievershütten,7.08,1095
07232228,Gransdorf,7.08,340
01058138,Rodenbek,7.09,475
01059067,Oersberg,7.09,298
01060019,Ellerau,7.09,6308
07333048,Münchweiler an der Alsenz,7.09,1211
16070001,Alkersleben,7.09,305
01061107,Wacken,7.1,1990
07132019,Derschen,7.1,951
07132036,Friedewald,7.1,1090
07140020,Bubach,7.1,234
07336099,Ulmet,7.1,649
07339049,Oppenheim; Stadt,7.1,7571
07141099,Nochern,7.11,495
08116073,Wolfschlugen,7.11,6306
09375127,Deuerling,7.11,1987
07135034,Gevenich,7.12,716
07143013,Eitelborn,7.12,2443
09183451,Mühldorfer Hart,7.12,0
01058056,Friedrichsholm,7.13,413
01060043,Itzstedt,7.13,2488
07133091,Schöneberg,7.13,603
07134076,Schauren,7.13,484
07334033,Westheim (Pfalz),7.13,1765
09772166,Kühlenthal,7.13,843
13076163,Zülow,7.13,139
03359034,Nottensdorf,7.14,1601
07132502,Neitersen,7.14,1067
07233235,Reuth,7.15,167
07232011,Berkoth,7.16,83
16075109,Tegau,7.16,382
01058107,Molfsee,7.18,5094
07143295,Stein-Neukirch,7.18,441
09179128,Hattenhofen,7.18,1567
16064007,Blankenburg,7.18,155
07138024,Hammerstein,7.19,324
07141064,Isselbach,7.19,351
07232245,Irrhausen,7.19,223
07131018,Dorsel,7.2,189
07131041,Königsfeld,7.2,685
07336036,Hefersweiler,7.2,544
09572127,Großenseebach,7.2,2463
09575138,Langenfeld,7.2,1066
01053054,Hollenbek,7.21,451
03257029,Pohle,7.21,878
07235106,Pellingen,7.21,1222
09184113,Baierbrunn,7.21,3297
09679187,Sommerhausen; M,7.21,1862
16071009,Buchfart,7.21,197
16076036,Korbußen,7.21,443
01060062,Neversdorf,7.22,706
07137079,Nachtsheim,7.22,565
07231108,Plein,7.22,632
16061102,Wahlhausen,7.22,298
07232072,Lahr,7.23,192
07335033,Olsbrücken,7.23,1058
07233050,Neroth,7.24,865
09179140,Oberschweinbach,7.24,1717
07141128,Seelbach,7.25,436
07232013,Bettingen,7.25,1084
07340207,Dellfeld,7.25,1377
07232071,Kyllburgweiler,7.26,105
16067071,Tüttleben,7.26,745
16075019,Dreitzsch,7.26,408
01058122,Ostenfeld (Rendsburg),7.27,609
07131028,Herschbroich,7.27,270
07337031,Göcklingen,7.27,893
01053077,Kühsen,7.28,358
07134057,Niederbrombach,7.28,488
07143237,Hellenhahn-Schellenberg,7.28,1244
08426036,Dürnau,7.28,468
09677172,Rechtenbach,7.28,984
01054004,Ahrenviölfeld,7.29,221
15084470,Stößen; Stadt,7.29,916
01060081,Strukdorf,7.3,269
09671140,Mainaschaff,7.3,9006
01062048,Mönkhagen,7.31,657
07235051,Igel,7.31,2076
07331061,Spiesheim,7.31,970
08116063,Schlaitdorf,7.31,1945
01061064,Lockstedt,7.32,146
07333025,Gerbach,7.32,517
09190149,Schwabbruck,7.32,995
07135089,Weiler,7.33,288
07140070,Klosterkumbd,7.33,272
09187451,Rotter Forst-Nord,7.33,0
01061026,Elskop,7.34,162
07137011,Bermel,7.34,355
07140161,Wiebelsheim,7.34,532
07233225,Mannebach,7.34,258
01053076,Kuddewörde,7.35,1503
07233036,Kalenborn-Scheuern,7.35,382
07235036,Gusenburg,7.35,1144
07338018,Maxdorf,7.35,7177
08236068,Wurmberg,7.35,3259
09671124,Haibach,7.35,8455
09773113,Bächingen a.d.Brenz,7.35,1362
07340052,Trulben,7.36,1151
12066240,Ortrand; Stadt,7.36,2054
16069047,St.Bernhard,7.36,252
01061011,Besdorf,7.37,236
16061037,Gernrode,7.37,1476
03255021,Holenberg,7.38,407
07337040,Heuchelheim-Klingen,7.38,828
07339046,Ober-Hilbersheim,7.38,1008
01053068,Klinkrade,7.4,592
06432006,Erzhausen,7.4,8004
08336090,Utzenfeld,7.4,600
08425036,Emerkingen,7.4,840
09184139,Pullach i.Isartal,7.4,8907
16071089,Umpferstedt,7.4,631
01061102,Stördorf,7.41,124
07143285,Rehe,7.41,972
07232037,Ferschweiler,7.41,1022
03151041,Didderse,7.42,1321
07135025,Ellenz-Poltersdorf,7.42,821
07134059,Niederhosenbach,7.43,294
08116058,Reichenbach an der Fils,7.43,8357
08336080,Schönenberg,7.43,341
09574456,Forsthof,7.43,0
01061063,Landscheide,7.44,260
07134084,Siesbach,7.44,362
07231100,Oberöfflingen,7.44,265
01058048,Embühren,7.45,196
07134075,Ruschberg,7.45,766
07134024,Ellweiler,7.45,322
07235021,Farschweiler,7.45,823
08337032,Dogern,7.45,2291
16066057,Ritschenhausen,7.45,325
16067082,Zimmernsupra,7.45,341
01051021,Diekhusen-Fahrstedt,7.46,697
07134037,Hellertshausen,7.46,197
07143021,Girod,7.46,1206
07335041,Schallodenbach,7.46,856
01053006,Basedow,7.47,642
01053089,Möhnsen,7.47,513
03159006,Bodensee,7.47,798
06435011,Großkrotzenburg,7.47,7535
07336041,Herschweiler-Pettersheim,7.47,1265
14626150,Großschweidnitz,7.47,1278
16074065,Orlamünde; Stadt,7.47,1083
01058039,Damendorf,7.48,435
07133049,Hundsbach,7.48,361
07143287,Roßbach,7.48,820
01061039,Hodorf,7.49,196
03257034,Seggebruch,7.49,1683
07135066,Müden (Mosel),7.49,649
07232012,Berscheid,7.49,65
07333020,Falkenstein,7.49,178
07336085,Reipoltskirchen,7.49,343
16074041,Hermsdorf; Stadt,7.49,8052
01051132,Westerdeichstrich,7.5,860
01057015,Dersau,7.5,917
07143309,Westernohe,7.5,919
07339059,Uelversheim,7.5,1066
09186116,Ernsgaden,7.5,1741
09474144,Kleinsendelbach,7.5,1453
01062011,Braak,7.51,978
07134061,Nohen,7.51,322
07137110,Weiler,7.51,485
03255010,Dielmissen,7.52,771
08425035,Emeringen,7.52,157
09772185,Nordendorf,7.52,2540
16061018,Büttstedt,7.52,868
01061022,Dägeling,7.53,1016
09574458,Haimendorfer Forst,7.53,0
07133003,Altenbamberg,7.54,770
07336100,Unterjeckenbach,7.54,73
01058074,Heinkenborstel,7.55,133
07134009,Berschweiler bei Kirn,7.55,259
07140205,Morshausen,7.55,344
07143051,Nentershausen,7.55,2062
07231006,Berglicht,7.55,444
07232093,Niederweis,7.55,272
07232206,Bleialf,7.55,1211
07339040,Niederheimbach,7.55,770
09472454,Forst Neustädtlein a.Forst,7.55,0
09679147,Höchberg; M,7.55,9528
16061036,Gerbershausen,7.55,581
16075081,Peuschen,7.55,444
01054163,Wrixum,7.56,578
08116068,Unterensingen,7.56,4980
01057082,Tröndel,7.58,366
07134083,Sienhachenbach,7.58,178
07140001,Alterkülz,7.58,381
07235143,Wasserliesch,7.58,2255
07235002,Ayl,7.58,1537
09673183,Wollbach,7.58,1440
01051125,Welmbüttel,7.6,400
07235005,Bescheid,7.6,391
09775126,Holzheim,7.6,1973
01061112,Willenscharen,7.61,169
07335020,Kottweiler-Schwanden,7.61,1248
08327005,Balgheim,7.61,1282
09472458,Heinersreuther Forst,7.61,0
09571122,Bruckberg,7.61,1309
07131081,Waldorf,7.62,899
07233068,Steiningen,7.62,202
